height,weight,label 
191,87,정상체중
185,81,정상체중
140,83,비만
188,57,저체중
200,35,저체중
120,78,비만
152,42,저체중
155,74,비만
129,48,비만
161,42,저체중
121,52,비만
132,80,비만
145,49,정상체중
140,69,비만
135,59,비만
165,63,정상체중
200,48,저체중
187,80,정상체중
132,59,비만
156,43,저체중
136,41,정상체중
127,39,정상체중
148,90,비만
187,72,정상체중
177,60,정상체중
162,37,저체중
136,89,비만
139,64,비만
140,70,비만
159,81,비만
188,51,저체중
158,62,정상체중
185,74,정상체중
194,90,정상체중
198,58,저체중
192,82,정상체중
124,70,비만
159,41,저체중
138,73,비만
147,57,비만
143,52,비만
177,35,저체중
187,90,비만
163,41,저체중
198,88,정상체중
140,52,비만
123,65,비만
161,65,비만
137,35,정상체중
149,63,비만
149,41,저체중
137,66,비만
198,85,정상체중
160,50,정상체중
172,86,비만
179,72,정상체중
178,61,정상체중
139,86,비만
165,46,저체중
193,41,저체중
145,57,비만
182,70,정상체중
166,66,정상체중
127,35,정상체중
150,63,비만
182,65,정상체중
156,70,비만
191,36,저체중
137,90,비만
140,58,비만
152,80,비만
150,81,비만
194,49,저체중
163,74,비만
193,43,저체중
147,48,정상체중
171,38,저체중
125,81,비만
190,73,정상체중
178,53,저체중
175,49,저체중
167,36,저체중
148,45,정상체중
191,60,저체중
187,42,저체중
148,71,비만
183,76,정상체중
172,75,비만
159,35,저체중
138,56,비만
139,83,비만
128,84,비만
140,88,비만
136,89,비만
139,89,비만
185,44,저체중
137,60,비만
179,58,저체중
198,88,정상체중
166,35,저체중
200,59,저체중
150,58,비만
185,50,저체중
157,63,비만
199,60,저체중
131,47,비만
183,41,저체중
179,71,정상체중
140,80,비만
151,84,비만
159,74,비만
139,70,비만
169,63,정상체중
169,90,비만
185,77,정상체중
150,78,비만
158,59,정상체중
148,69,비만
192,59,저체중
169,55,정상체중
124,36,정상체중
147,76,비만
197,54,저체중
150,37,저체중
146,88,비만
159,53,정상체중
162,46,저체중
134,41,정상체중
141,57,비만
162,39,저체중
172,43,저체중
141,77,비만
175,40,저체중
184,59,저체중
166,65,정상체중
157,56,정상체중
163,53,정상체중
167,41,저체중
146,50,정상체중
141,63,비만
133,72,비만
152,71,비만
186,52,저체중
163,38,저체중
176,45,저체중
168,77,비만
194,36,저체중
123,43,비만
137,49,비만
171,48,저체중
124,46,비만
159,47,정상체중
152,85,비만
183,86,비만
168,80,비만
144,42,정상체중
188,36,저체중
159,82,비만
146,42,정상체중
141,43,정상체중
127,57,비만
170,42,저체중
139,64,비만
186,79,정상체중
149,49,정상체중
194,64,저체중
196,57,저체중
151,35,저체중
161,71,비만
164,54,정상체중
137,83,비만
164,79,비만
196,76,정상체중
125,87,비만
172,82,비만
179,64,정상체중
152,56,정상체중
120,57,비만
187,53,저체중
174,46,저체중
185,52,저체중
169,73,비만
181,75,정상체중
173,70,정상체중
160,64,정상체중
132,44,비만
137,54,비만
123,88,비만
170,62,정상체중
189,78,정상체중
186,61,저체중
129,87,비만
157,42,저체중
174,89,비만
133,48,비만
199,45,저체중
134,46,비만
163,63,정상체중
136,77,비만
150,74,비만
172,64,정상체중
197,41,저체중
137,88,비만
124,35,정상체중
157,46,정상체중
170,53,저체중
148,88,비만
160,44,저체중
200,88,정상체중
180,65,정상체중
193,72,정상체중
185,54,저체중
176,45,저체중
193,49,저체중
127,71,비만
133,60,비만
186,78,정상체중
193,62,저체중
124,54,비만
133,51,비만
138,41,정상체중
131,73,비만
123,43,비만
196,50,저체중
196,42,저체중
148,55,비만
154,78,비만
138,50,비만
129,58,비만
154,64,비만
158,46,저체중
152,60,비만
189,52,저체중
173,46,저체중
145,71,비만
179,56,저체중
196,50,저체중
129,71,비만
181,83,비만
194,59,저체중
153,82,비만
125,84,비만
195,57,저체중
140,53,비만
174,81,비만
166,45,저체중
189,66,저체중
132,69,비만
139,51,비만
158,58,정상체중
176,50,저체중
181,78,정상체중
171,43,저체중
162,84,비만
131,78,비만
190,54,저체중
188,54,저체중
145,57,비만
142,63,비만
169,37,저체중
136,54,비만
156,68,비만
149,84,비만
138,43,정상체중
172,42,저체중
171,81,비만
145,78,비만
167,85,비만
191,39,저체중
167,79,비만
164,84,비만
190,65,저체중
123,43,비만
172,69,정상체중
163,56,정상체중
144,56,비만
120,74,비만
171,87,비만
171,38,저체중
123,60,비만
198,58,저체중
173,62,정상체중
133,45,비만
173,39,저체중
169,58,정상체중
130,80,비만
157,82,비만
188,79,정상체중
159,39,저체중
172,75,비만
153,90,비만
174,90,비만
144,81,비만
176,85,비만
170,77,비만
174,68,정상체중
174,84,비만
144,81,비만
123,46,비만
121,86,비만
141,86,비만
180,46,저체중
125,62,비만
184,48,저체중
193,51,저체중
198,69,저체중
181,73,정상체중
163,74,비만
170,75,비만
141,38,정상체중
166,66,정상체중
194,43,저체중
142,73,비만
163,61,정상체중
184,73,정상체중
142,73,비만
196,55,저체중
128,70,비만
124,35,정상체중
174,47,저체중
167,44,저체중
182,74,정상체중
146,46,정상체중
133,79,비만
151,60,비만
190,43,저체중
179,45,저체중
192,51,저체중
123,78,비만
122,87,비만
183,60,저체중
156,48,정상체중
152,66,비만
188,46,저체중
142,79,비만
121,38,비만
165,50,저체중
120,46,비만
169,36,저체중
144,75,비만
163,53,정상체중
190,75,정상체중
174,54,저체중
149,62,비만
171,85,비만
187,84,정상체중
170,59,정상체중
176,36,저체중
164,39,저체중
177,54,저체중
186,43,저체중
176,51,저체중
162,64,정상체중
148,50,정상체중
122,48,비만
121,50,비만
169,62,정상체중
140,60,비만
195,70,저체중
122,83,비만
189,74,정상체중
143,76,비만
125,67,비만
158,78,비만
121,89,비만
166,64,정상체중
174,82,비만
177,59,정상체중
156,66,비만
126,38,정상체중
122,76,비만
193,83,정상체중
153,52,정상체중
191,77,정상체중
143,88,비만
141,74,비만
158,45,저체중
157,88,비만
148,40,저체중
147,76,비만
178,61,정상체중
136,46,정상체중
198,49,저체중
129,56,비만
186,55,저체중
181,63,정상체중
152,72,비만
167,50,저체중
136,63,비만
197,68,저체중
132,78,비만
193,84,정상체중
135,86,비만
183,66,정상체중
145,89,비만
143,63,비만
151,55,정상체중
197,63,저체중
163,89,비만
160,49,정상체중
161,60,정상체중
121,45,비만
157,61,정상체중
148,59,비만
136,61,비만
124,89,비만
152,40,저체중
200,75,정상체중
134,89,비만
167,85,비만
130,90,비만
174,37,저체중
170,88,비만
181,43,저체중
154,76,비만
122,52,비만
157,79,비만
140,81,비만
124,81,비만
169,86,비만
180,83,비만
128,46,비만
151,86,비만
183,86,비만
159,58,정상체중
154,85,비만
169,67,정상체중
132,54,비만
152,79,비만
158,74,비만
167,46,저체중
192,57,저체중
124,61,비만
167,73,비만
188,58,저체중
199,63,저체중
194,58,저체중
123,81,비만
156,89,비만
199,47,저체중
168,71,비만
124,65,비만
184,44,저체중
199,90,정상체중
192,77,정상체중
140,65,비만
139,67,비만
143,66,비만
191,79,정상체중
175,83,비만
178,88,비만
182,76,정상체중
196,59,저체중
139,90,비만
138,83,비만
184,45,저체중
162,42,저체중
171,53,저체중
198,40,저체중
125,57,비만
133,53,비만
126,75,비만
171,80,비만
196,69,저체중
130,69,비만
166,72,비만
181,72,정상체중
146,67,비만
145,85,비만
177,74,정상체중
131,86,비만
199,44,저체중
164,56,정상체중
161,65,비만
151,85,비만
167,47,저체중
180,36,저체중
144,90,비만
175,64,정상체중
155,60,정상체중
181,89,비만
185,89,비만
131,80,비만
194,58,저체중
145,36,저체중
131,36,정상체중
172,35,저체중
163,85,비만
167,60,정상체중
180,83,비만
127,63,비만
120,46,비만
180,84,비만
197,46,저체중
144,52,비만
189,55,저체중
140,56,비만
189,35,저체중
172,41,저체중
165,56,정상체중
163,85,비만
191,80,정상체중
170,75,비만
198,66,저체중
176,36,저체중
183,75,정상체중
145,49,정상체중
167,76,비만
189,49,저체중
121,87,비만
180,77,정상체중
124,50,비만
187,35,저체중
166,63,정상체중
178,90,비만
168,40,저체중
154,75,비만
145,84,비만
150,66,비만
183,68,정상체중
195,90,정상체중
161,77,비만
167,49,저체중
175,87,비만
191,47,저체중
153,40,저체중
171,35,저체중
165,49,저체중
157,78,비만
126,40,비만
172,41,저체중
135,50,비만
177,36,저체중
128,53,비만
126,71,비만
177,84,비만
166,55,정상체중
197,61,저체중
172,79,비만
153,74,비만
164,68,비만
187,65,정상체중
198,84,정상체중
174,86,비만
190,80,정상체중
159,41,저체중
156,82,비만
159,87,비만
120,55,비만
171,61,정상체중
145,89,비만
126,37,정상체중
138,63,비만
163,63,정상체중
192,49,저체중
185,66,정상체중
180,40,저체중
187,63,저체중
166,60,정상체중
147,85,비만
128,64,비만
167,83,비만
195,59,저체중
120,80,비만
191,38,저체중
138,60,비만
121,44,비만
160,36,저체중
158,54,정상체중
174,88,비만
181,40,저체중
167,63,정상체중
193,37,저체중
164,47,저체중
147,71,비만
180,90,비만
143,38,정상체중
196,38,저체중
171,62,정상체중
120,65,비만
169,81,비만
147,71,비만
136,74,비만
145,80,비만
194,58,저체중
183,47,저체중
125,73,비만
175,72,정상체중
184,62,저체중
136,44,정상체중
125,74,비만
153,76,비만
179,54,저체중
192,69,정상체중
182,89,비만
133,42,정상체중
121,85,비만
122,51,비만
124,56,비만
155,38,저체중
138,79,비만
155,48,정상체중
182,36,저체중
134,77,비만
138,89,비만
161,72,비만
198,88,정상체중
196,61,저체중
190,45,저체중
124,61,비만
196,88,정상체중
197,82,정상체중
123,75,비만
173,86,비만
130,51,비만
188,36,저체중
135,36,정상체중
137,63,비만
186,43,저체중
169,60,정상체중
150,78,비만
153,70,비만
181,65,정상체중
137,57,비만
162,86,비만
183,45,저체중
131,57,비만
189,50,저체중
126,82,비만
191,78,정상체중
153,54,정상체중
136,37,정상체중
173,54,저체중
175,36,저체중
157,52,정상체중
149,38,저체중
165,74,비만
135,35,정상체중
189,58,저체중
172,79,비만
168,85,비만
167,40,저체중
138,78,비만
171,68,정상체중
170,88,비만
158,86,비만
200,67,저체중
124,42,비만
165,54,정상체중
135,68,비만
147,88,비만
148,52,정상체중
121,86,비만
125,38,정상체중
154,70,비만
172,36,저체중
152,61,비만
187,35,저체중
127,44,비만
192,48,저체중
153,71,비만
132,82,비만
185,87,비만
179,47,저체중
181,66,정상체중
181,80,정상체중
154,39,저체중
148,51,정상체중
164,67,정상체중
147,65,비만
198,58,저체중
163,60,정상체중
158,47,정상체중
153,42,저체중
174,43,저체중
187,47,저체중
148,64,비만
184,44,저체중
150,55,정상체중
170,69,정상체중
184,61,저체중
161,70,비만
143,85,비만
177,76,정상체중
137,46,정상체중
145,63,비만
183,46,저체중
124,67,비만
194,44,저체중
160,35,저체중
160,83,비만
121,56,비만
193,87,정상체중
124,50,비만
164,45,저체중
129,57,비만
144,72,비만
131,73,비만
186,60,저체중
162,83,비만
127,56,비만
175,47,저체중
191,69,정상체중
173,55,저체중
137,71,비만
146,68,비만
199,83,정상체중
120,66,비만
158,65,비만
136,77,비만
123,66,비만
198,72,저체중
187,70,정상체중
120,70,비만
128,48,비만
174,65,정상체중
182,66,정상체중
126,35,정상체중
164,48,저체중
144,71,비만
159,53,정상체중
158,60,정상체중
149,87,비만
140,38,정상체중
167,60,정상체중
150,50,정상체중
159,74,비만
161,68,비만
135,73,비만
132,75,비만
192,77,정상체중
193,61,저체중
179,77,정상체중
142,71,비만
181,51,저체중
152,83,비만
134,57,비만
160,88,비만
126,58,비만
183,43,저체중
150,50,정상체중
179,50,저체중
169,88,비만
144,54,비만
200,36,저체중
174,70,정상체중
141,86,비만
141,54,비만
125,65,비만
162,88,비만
173,85,비만
141,41,정상체중
195,83,정상체중
192,52,저체중
134,72,비만
150,53,정상체중
196,63,저체중
142,62,비만
151,40,저체중
133,38,정상체중
131,83,비만
157,89,비만
176,60,정상체중
155,44,저체중
188,84,정상체중
139,38,정상체중
163,58,정상체중
169,65,정상체중
193,47,저체중
131,75,비만
158,64,비만
122,79,비만
177,71,정상체중
156,67,비만
136,46,정상체중
150,70,비만
126,55,비만
156,36,저체중
144,78,비만
186,43,저체중
196,63,저체중
134,76,비만
129,58,비만
165,47,저체중
142,40,정상체중
128,67,비만
151,54,정상체중
161,69,비만
143,39,정상체중
134,80,비만
175,51,저체중
121,53,비만
151,67,비만
182,68,정상체중
164,43,저체중
157,56,정상체중
170,74,비만
171,69,정상체중
121,81,비만
189,59,저체중
157,48,정상체중
189,84,정상체중
178,70,정상체중
181,60,저체중
137,61,비만
133,67,비만
182,71,정상체중
148,51,정상체중
185,66,정상체중
136,86,비만
174,51,저체중
169,73,비만
176,66,정상체중
173,42,저체중
139,78,비만
155,90,비만
195,56,저체중
139,77,비만
138,88,비만
164,49,저체중
152,41,저체중
188,54,저체중
195,62,저체중
170,87,비만
152,48,정상체중
147,46,정상체중
159,40,저체중
192,66,저체중
166,53,정상체중
183,48,저체중
184,48,저체중
163,37,저체중
164,42,저체중
179,89,비만
181,75,정상체중
122,74,비만
135,51,비만
155,35,저체중
139,84,비만
170,75,비만
130,44,비만
182,41,저체중
141,78,비만
120,51,비만
157,59,정상체중
167,36,저체중
187,35,저체중
141,61,비만
145,90,비만
182,75,정상체중
143,45,정상체중
126,35,정상체중
141,52,비만
127,55,비만
189,36,저체중
196,50,저체중
130,47,비만
123,67,비만
123,50,비만
141,78,비만
163,80,비만
159,73,비만
159,39,저체중
156,86,비만
198,44,저체중
171,44,저체중
151,48,정상체중
194,67,저체중
157,61,정상체중
147,83,비만
168,87,비만
147,72,비만
176,47,저체중
170,52,저체중
135,71,비만
163,61,정상체중
121,63,비만
191,36,저체중
133,57,비만
120,57,비만
177,41,저체중
129,62,비만
152,75,비만
176,88,비만
199,69,저체중
187,53,저체중
187,38,저체중
169,52,저체중
200,85,정상체중
148,41,정상체중
156,68,비만
191,89,정상체중
173,61,정상체중
127,90,비만
160,54,정상체중
149,64,비만
131,86,비만
136,72,비만
171,88,비만
120,62,비만
156,79,비만
169,45,저체중
160,51,정상체중
133,41,정상체중
174,49,저체중
154,56,정상체중
196,90,정상체중
190,50,저체중
148,45,정상체중
170,45,저체중
147,81,비만
155,72,비만
194,43,저체중
141,37,정상체중
136,41,정상체중
124,61,비만
123,39,비만
194,59,저체중
156,72,비만
185,62,저체중
197,49,저체중
138,70,비만
190,36,저체중
149,69,비만
196,81,정상체중
136,78,비만
147,73,비만
151,44,정상체중
133,40,정상체중
135,45,정상체중
153,88,비만
172,70,정상체중
185,66,정상체중
141,47,정상체중
183,57,저체중
138,68,비만
180,43,저체중
149,39,저체중
161,38,저체중
159,68,비만
190,66,저체중
138,62,비만
157,38,저체중
140,56,비만
166,47,저체중
122,47,비만
195,58,저체중
159,66,비만
183,70,정상체중
136,56,비만
191,64,저체중
197,90,정상체중
150,72,비만
187,66,정상체중
172,83,비만
134,69,비만
200,84,정상체중
153,84,비만
148,80,비만
153,40,저체중
150,42,정상체중
153,53,정상체중
133,83,비만
191,35,저체중
164,56,정상체중
129,47,비만
185,51,저체중
170,78,비만
179,85,비만
188,35,저체중
133,53,비만
143,78,비만
159,82,비만
180,61,정상체중
171,41,저체중
195,51,저체중
159,64,비만
154,81,비만
129,67,비만
169,61,정상체중
150,67,비만
196,67,저체중
157,62,비만
124,77,비만
146,52,정상체중
152,57,정상체중
173,37,저체중
198,84,정상체중
170,85,비만
138,70,비만
123,79,비만
190,36,저체중
122,76,비만
152,79,비만
145,59,비만
160,72,비만
165,56,정상체중
149,80,비만
164,71,비만
146,75,비만
172,75,비만
182,62,정상체중
173,66,정상체중
143,35,저체중
127,79,비만
190,61,저체중
142,47,정상체중
150,46,정상체중
125,70,비만
187,86,정상체중
153,52,정상체중
183,53,저체중
132,44,비만
164,79,비만
198,35,저체중
121,41,비만
148,44,정상체중
149,74,비만
148,49,정상체중
192,64,저체중
143,40,정상체중
172,73,정상체중
160,73,비만
152,38,저체중
142,55,비만
162,86,비만
130,52,비만
136,73,비만
150,67,비만
147,60,비만
156,41,저체중
180,50,저체중
144,62,비만
180,43,저체중
188,70,정상체중
178,41,저체중
141,66,비만
156,78,비만
136,36,정상체중
155,67,비만
186,77,정상체중
175,37,저체중
200,87,정상체중
150,61,비만
167,87,비만
154,42,저체중
123,57,비만
174,49,저체중
141,47,정상체중
163,39,저체중
188,74,정상체중
145,48,정상체중
179,82,비만
169,39,저체중
169,58,정상체중
180,51,저체중
154,63,비만
158,45,저체중
183,87,비만
127,86,비만
124,56,비만
171,50,저체중
147,56,비만
138,72,비만
178,61,정상체중
187,56,저체중
193,50,저체중
148,86,비만
170,73,비만
197,65,저체중
126,76,비만
139,66,비만
129,41,정상체중
158,78,비만
141,48,정상체중
154,87,비만
131,62,비만
131,85,비만
193,67,저체중
182,78,정상체중
187,64,저체중
134,77,비만
194,58,저체중
138,54,비만
166,89,비만
165,59,정상체중
158,45,저체중
187,87,정상체중
131,84,비만
178,71,정상체중
167,75,비만
122,71,비만
134,61,비만
172,90,비만
191,82,정상체중
160,66,비만
141,61,비만
184,80,정상체중
129,74,비만
149,46,정상체중
156,81,비만
190,90,정상체중
181,75,정상체중
164,79,비만
167,64,정상체중
130,36,정상체중
186,87,비만
184,78,정상체중
123,52,비만
122,50,비만
142,74,비만
151,72,비만
146,85,비만
131,41,정상체중
175,65,정상체중
173,74,정상체중
135,50,비만
199,62,저체중
152,86,비만
180,71,정상체중
182,48,저체중
142,75,비만
132,53,비만
162,68,비만
128,81,비만
188,38,저체중
122,60,비만
161,71,비만
178,80,비만
162,46,저체중
163,41,저체중
140,72,비만
132,86,비만
185,61,저체중
128,88,비만
139,72,비만
189,71,정상체중
147,42,정상체중
180,44,저체중
177,40,저체중
160,72,비만
175,86,비만
176,44,저체중
160,38,저체중
171,44,저체중
120,58,비만
154,78,비만
195,77,정상체중
170,36,저체중
144,72,비만
162,84,비만
133,89,비만
138,87,비만
140,90,비만
139,41,정상체중
174,67,정상체중
144,64,비만
145,89,비만
198,46,저체중
168,73,비만
176,76,정상체중
144,66,비만
178,89,비만
187,72,정상체중
140,79,비만
190,60,저체중
121,60,비만
167,52,정상체중
121,58,비만
122,38,비만
179,38,저체중
144,77,비만
131,83,비만
146,53,정상체중
171,68,정상체중
155,72,비만
198,83,정상체중
186,52,저체중
160,38,저체중
150,62,비만
141,87,비만
136,55,비만
199,70,저체중
130,90,비만
127,62,비만
133,60,비만
168,41,저체중
155,48,정상체중
170,68,정상체중
185,87,비만
141,35,저체중
136,68,비만
165,40,저체중
127,38,정상체중
172,64,정상체중
132,90,비만
170,45,저체중
138,81,비만
166,80,비만
168,37,저체중
172,36,저체중
171,85,비만
168,81,비만
137,45,정상체중
131,58,비만
195,88,정상체중
163,58,정상체중
180,56,저체중
166,88,비만
158,72,비만
157,48,정상체중
198,44,저체중
196,51,저체중
146,81,비만
158,50,정상체중
149,74,비만
123,71,비만
167,49,저체중
130,35,정상체중
166,56,정상체중
181,47,저체중
167,43,저체중
153,49,정상체중
193,35,저체중
170,72,정상체중
128,52,비만
162,86,비만
185,70,정상체중
190,88,정상체중
149,60,비만
162,90,비만
169,86,비만
143,40,정상체중
145,50,정상체중
132,52,비만
142,80,비만
183,48,저체중
172,40,저체중
147,54,정상체중
140,72,비만
130,74,비만
189,62,저체중
131,66,비만
121,41,비만
184,61,저체중
200,66,저체중
171,42,저체중
176,72,정상체중
136,76,비만
200,85,정상체중
174,85,비만
181,49,저체중
140,51,비만
149,60,비만
123,67,비만
195,70,저체중
158,82,비만
192,57,저체중
167,81,비만
159,87,비만
195,47,저체중
166,41,저체중
143,54,비만
186,55,저체중
160,47,저체중
186,63,저체중
149,90,비만
199,87,정상체중
190,48,저체중
136,52,비만
130,47,비만
159,84,비만
184,72,정상체중
172,80,비만
130,65,비만
130,44,비만
198,84,정상체중
140,57,비만
149,64,비만
179,62,정상체중
177,70,정상체중
149,89,비만
147,74,비만
136,59,비만
153,74,비만
132,79,비만
164,78,비만
189,54,저체중
175,73,정상체중
129,90,비만
137,82,비만
154,51,정상체중
162,55,정상체중
169,78,비만
127,42,비만
147,82,비만
150,90,비만
195,59,저체중
143,54,비만
133,76,비만
157,51,정상체중
121,42,비만
178,35,저체중
164,40,저체중
148,75,비만
198,60,저체중
162,57,정상체중
187,62,저체중
170,44,저체중
150,49,정상체중
159,81,비만
182,40,저체중
132,74,비만
190,60,저체중
186,83,정상체중
193,53,저체중
150,76,비만
190,45,저체중
196,90,정상체중
189,48,저체중
200,71,저체중
190,82,정상체중
151,41,저체중
159,58,정상체중
171,63,정상체중
180,90,비만
127,80,비만
133,56,비만
176,81,비만
128,48,비만
122,65,비만
198,72,저체중
155,57,정상체중
143,46,정상체중
165,56,정상체중
192,60,저체중
160,49,정상체중
175,89,비만
135,90,비만
180,46,저체중
192,39,저체중
187,55,저체중
183,77,정상체중
124,66,비만
153,40,저체중
184,90,비만
169,72,비만
143,40,정상체중
147,53,정상체중
123,49,비만
132,83,비만
200,69,저체중
197,63,저체중
175,44,저체중
193,41,저체중
133,73,비만
120,35,정상체중
183,48,저체중
192,49,저체중
126,84,비만
170,86,비만
145,70,비만
144,87,비만
187,66,정상체중
172,50,저체중
172,72,정상체중
183,40,저체중
153,51,정상체중
193,71,정상체중
185,39,저체중
171,43,저체중
145,63,비만
144,52,비만
147,65,비만
164,81,비만
151,41,저체중
159,52,정상체중
183,75,정상체중
122,64,비만
181,88,비만
185,74,정상체중
175,75,정상체중
127,85,비만
164,57,정상체중
150,57,비만
153,39,저체중
121,67,비만
137,45,정상체중
142,44,정상체중
127,73,비만
158,54,정상체중
168,73,비만
129,42,비만
158,89,비만
179,73,정상체중
167,47,저체중
131,66,비만
136,44,정상체중
129,74,비만
122,70,비만
183,75,정상체중
131,69,비만
129,48,비만
152,80,비만
136,74,비만
161,48,정상체중
175,62,정상체중
120,45,비만
139,88,비만
154,84,비만
131,58,비만
198,70,저체중
144,75,비만
144,83,비만
159,58,정상체중
192,56,저체중
178,77,정상체중
123,38,비만
129,44,비만
183,73,정상체중
162,38,저체중
155,51,정상체중
161,55,정상체중
196,79,정상체중
198,71,저체중
183,40,저체중
146,72,비만
189,54,저체중
197,81,정상체중
120,82,비만
191,55,저체중
157,90,비만
132,87,비만
149,80,비만
183,57,저체중
155,51,정상체중
130,53,비만
199,76,정상체중
167,80,비만
191,38,저체중
169,55,정상체중
182,53,저체중
146,44,정상체중
159,51,정상체중
153,57,정상체중
154,70,비만
137,67,비만
179,45,저체중
164,36,저체중
158,63,비만
164,53,정상체중
153,50,정상체중
156,87,비만
126,40,비만
128,64,비만
128,40,정상체중
200,65,저체중
130,76,비만
177,46,저체중
149,55,정상체중
197,41,저체중
141,67,비만
133,65,비만
195,46,저체중
133,81,비만
129,68,비만
166,48,저체중
165,66,정상체중
191,56,저체중
181,82,비만
163,46,저체중
199,64,저체중
192,88,정상체중
193,56,저체중
200,84,정상체중
122,38,비만
193,65,저체중
164,46,저체중
149,78,비만
188,45,저체중
146,72,비만
174,37,저체중
143,86,비만
127,63,비만
167,79,비만
146,83,비만
156,82,비만
183,51,저체중
177,69,정상체중
193,57,저체중
129,58,비만
170,80,비만
122,59,비만
177,71,정상체중
143,44,정상체중
179,79,정상체중
167,61,정상체중
139,39,정상체중
142,70,비만
195,66,저체중
185,35,저체중
137,46,정상체중
169,68,정상체중
157,80,비만
151,90,비만
188,49,저체중
145,85,비만
192,51,저체중
150,83,비만
189,36,저체중
187,85,정상체중
182,76,정상체중
190,50,저체중
154,39,저체중
162,49,정상체중
185,61,저체중
172,36,저체중
136,79,비만
175,84,비만
138,88,비만
160,43,저체중
145,36,저체중
150,57,비만
197,44,저체중
171,56,정상체중
162,52,정상체중
147,52,정상체중
166,49,저체중
158,83,비만
143,59,비만
159,51,정상체중
184,72,정상체중
168,59,정상체중
189,73,정상체중
144,64,비만
171,70,정상체중
188,82,정상체중
157,53,정상체중
185,72,정상체중
171,61,정상체중
196,43,저체중
146,89,비만
170,81,비만
194,76,정상체중
160,71,비만
188,50,저체중
127,76,비만
173,39,저체중
175,65,정상체중
145,37,저체중
180,51,저체중
196,57,저체중
189,54,저체중
139,41,정상체중
133,58,비만
174,65,정상체중
168,68,정상체중
159,84,비만
125,43,비만
148,59,비만
184,86,비만
162,89,비만
167,88,비만
189,42,저체중
129,57,비만
137,48,비만
179,52,저체중
141,81,비만
144,84,비만
176,87,비만
141,64,비만
146,56,비만
162,70,비만
174,78,비만
154,74,비만
142,48,정상체중
199,45,저체중
144,47,정상체중
184,38,저체중
137,81,비만
173,47,저체중
193,49,저체중
149,59,비만
157,60,정상체중
131,38,정상체중
197,49,저체중
193,38,저체중
189,87,정상체중
133,76,비만
131,84,비만
121,78,비만
179,76,정상체중
177,65,정상체중
133,59,비만
127,45,비만
199,63,저체중
172,40,저체중
137,49,비만
196,48,저체중
127,71,비만
120,77,비만
179,62,정상체중
130,47,비만
150,72,비만
182,56,저체중
174,69,정상체중
195,74,정상체중
168,39,저체중
168,47,저체중
122,75,비만
140,70,비만
166,76,비만
175,81,비만
133,75,비만
120,52,비만
133,68,비만
178,64,정상체중
171,90,비만
191,45,저체중
178,41,저체중
130,56,비만
153,48,정상체중
131,89,비만
180,88,비만
167,63,정상체중
124,48,비만
158,72,비만
136,39,정상체중
151,87,비만
198,80,정상체중
133,83,비만
155,60,정상체중
130,81,비만
176,58,정상체중
133,74,비만
147,60,비만
140,66,비만
186,87,비만
165,59,정상체중
131,83,비만
155,87,비만
126,90,비만
128,46,비만
164,37,저체중
130,39,정상체중
152,59,비만
151,78,비만
134,82,비만
197,75,정상체중
197,68,저체중
187,90,비만
137,67,비만
149,67,비만
138,66,비만
126,59,비만
163,70,비만
126,38,정상체중
143,70,비만
134,61,비만
172,49,저체중
180,73,정상체중
160,81,비만
173,66,정상체중
151,52,정상체중
171,48,저체중
190,46,저체중
156,65,비만
198,80,정상체중
173,42,저체중
148,78,비만
191,60,저체중
167,59,정상체중
126,81,비만
144,38,저체중
172,84,비만
159,79,비만
122,76,비만
191,62,저체중
139,46,정상체중
164,44,저체중
127,62,비만
139,59,비만
146,87,비만
123,53,비만
162,71,비만
191,88,정상체중
178,59,정상체중
154,74,비만
164,47,저체중
145,60,비만
191,79,정상체중
163,38,저체중
178,45,저체중
149,43,정상체중
156,47,정상체중
140,77,비만
153,88,비만
181,71,정상체중
190,78,정상체중
157,46,정상체중
120,90,비만
168,80,비만
184,50,저체중
132,43,정상체중
129,55,비만
130,52,비만
181,88,비만
184,62,저체중
181,89,비만
194,73,정상체중
133,60,비만
161,45,저체중
187,49,저체중
143,57,비만
166,62,정상체중
155,67,비만
190,69,정상체중
200,47,저체중
169,48,저체중
152,42,저체중
153,48,정상체중
163,76,비만
129,48,비만
181,42,저체중
176,84,비만
157,79,비만
145,51,정상체중
186,36,저체중
152,67,비만
192,69,정상체중
158,82,비만
200,86,정상체중
150,79,비만
165,39,저체중
174,65,정상체중
155,69,비만
189,70,정상체중
178,66,정상체중
151,73,비만
192,55,저체중
173,83,비만
128,85,비만
122,82,비만
170,47,저체중
157,56,정상체중
132,89,비만
123,79,비만
140,53,비만
154,43,저체중
145,61,비만
156,62,비만
152,72,비만
120,88,비만
150,82,비만
154,38,저체중
197,90,정상체중
142,87,비만
171,74,비만
164,41,저체중
188,75,정상체중
176,42,저체중
195,52,저체중
200,61,저체중
125,82,비만
200,87,정상체중
139,90,비만
126,83,비만
200,72,저체중
172,77,비만
132,75,비만
174,35,저체중
155,89,비만
183,89,비만
158,79,비만
190,81,정상체중
198,54,저체중
147,83,비만
193,80,정상체중
193,71,정상체중
168,54,정상체중
148,41,정상체중
192,45,저체중
181,41,저체중
197,64,저체중
188,76,정상체중
193,78,정상체중
146,57,비만
170,70,정상체중
175,79,비만
196,53,저체중
158,60,정상체중
166,56,정상체중
195,52,저체중
147,67,비만
122,45,비만
